cd_cliente,qtd_contratacoes_12m,vlr_contratacoes_12m
TEZHRZ,1,4270.62303063706
TEZB39,1,0.00420385736791976
TEZFBU,2,5395.60468929396
TFBLID,1,2064.43027623804
TEZUUP,1,33.9923906769992
TEYVYG,3,14960.0233914887
TEZEGX,2,9256.07417197257
TFDCB1,1,11427.9088001036
TEZES3,1,5607.91630180338
TFCDR6,1,2130.73351464487
TEZDLW,1,738.306654098276
TFAYZB,1,0.00420385736791976
TEWTOL,3,3743.25753154626
TEZGB5,1,7885.90253233174
TEZO13,2,416.484557154546
TFCX80,2,1029.89460885193
TDCHAR,1,93.7754463061861
TEVVP0,1,0.00420385736791976
TDCHCN,1,168.784873321978
TEYIZV,2,4067.62296219758
TEZKK0,1,424.833417887235
TEZLTQ,1,2744.79936809164
TEYJAI,1,6677.69710936213
TEZGQL,3,48005.1714993466
TEWGXM,2,2824.82820080473
TFBTVF,3,49562.6544117299
TEZAMM,1,0.00420385736791976
TEZBN5,5,15485.909132786
TEXPIY,1,1164.84683807689
TDCDD0,1,180.173122931673
TEZDC9,1,3388.49400826752
TDCHB7,1,117.094243126037
TFCPN1,6,32762.2663417132
TEZNLE,2,0.00840771473583952
TEXFC5,1,71.3184402467587
TDCHCY,1,191.98175827816
TFBXNQ,2,249.662885223387
TEZHE7,1,0.958479479885705
TEVOVX,5,129950.837056485
TEZPH4,1,0.00420385736791976
TEYJDF,1,39983.9131674826
TEXCHQ,1,7236.03662953976
TEZKLA,1,8782.7198323448
TEZJ23,3,41110.0971293467
TEWTV4,1,18102.9827024681
TEZBVZ,1,5462.12652828393
TEZHKM,3,5186.11806893579
TDCHAP,1,120.600260170882
TFBSL9,4,4812.52546850613
TEZHQL,1,0.00420385736791976
TDC50R,2,1554.77983209565
TEWU57,1,98855.6313733077
TDCHAE,1,121.567147365504
TDC9YI,2,1180.4515566266
TC5681,1,63.7472931271352
TEZAPV,1,231.220562950323
TFBNDD,1,13840.8472598569
TEZB04,2,0.00840771473583952
TEZODU,1,17111.8392508337
TEYJI6,1,1527.90036808517
TEZKIQ,2,2134.84488715069
TEZBHC,2,0.00840771473583952
TEZKPC,2,3106.16294743802
TFBSPA,3,19354.2019940263
TFBKQA,1,2608.99795967836
TEZASO,2,8467.93919649234
TEZEIQ,1,126.115721037593
TFDFG9,1,9422.31150772959
TEZJH2,3,542.890344350526
TFCKMG,1,307.667709185943
TEZDTC,1,528.853664599042
TFBNBL,8,18467.1796816805
TEZDHO,2,1368.91468628782
TEZJLP,1,1051.27542742517
TEZSNN,3,3070.61933339226
TFCXNU,2,138320.578348721
TEVVNW,2,3464.32318747005
TEYJDK,2,11118.2947049563
TDCHEU,1,850.810284978544
TFBSKB,1,24.7649237544153
TEZNF2,1,10217.2483244311
TFBWQT,1,3472.95370664639
TEZCTE,2,9202.95423027153
TEZJ32,5,30588.4559006193
TEWP26,1,151.023575942517
TFBXEA,4,427.061462292233
TEZBXW,1,7498.07146699694
TEZEUQ,3,5328.59099899196
TEXPY0,1,0.016815429471679
TDCFA3,1,92.3461348010934
TEZGWD,2,2525.48412920727
TDCHCH,1,121.567147365504
TFCSM2,1,601.071730322535
TEZNUY,3,6023.40454476173
TEXHRS,2,5649.33270459213
TEYSW3,1,0.00420385736791976
TFBYFY,1,5953.4986005906
TEZJ40,1,3396.62847227444
TEVVM1,1,1325.45520881826
TFBJPF,1,3675.66370892748
TEYT36,1,3017.24716024915
TEXVFP,1,6821.90202865389
TEZKS3,1,9899.49556141952
TEZNB9,2,293.996765025468
TEYYYD,1,445.852704726834
TEZFBI,3,63409.5636339113
TEZJXZ,3,252.651827811978
TDCHBC,1,97.2772594936633
TFBSOJ,2,29584.5537418732
TEZLT1,2,3950.62540779101
TDCADU,1,34.5346882774608
TEXPYU,2,14947.6934778286
TEVVQC,1,9652.65346449001
TDCACZ,1,3095.06476398672
TDC04H,4,21038.0444511745
TEZARZ,1,0.00420385736791976
TFBUG2,2,83096.1520184469
TEZE63,5,51540.237198604
TFBJDW,1,0.00420385736791976
TEYVXR,1,1243.93821059693
TFBK72,2,39331.5123386978
TEZBSK,2,0.00840771473583952
TEZLOS,1,120.209301435666
TFBYGQ,1,72.8570520434174
TFBKZ2,1,200.868712753942
TEZCAF,2,253.648142008175
TEZGGX,2,803.563132020494
TFDGH5,2,152.953146474392
TEZLSP,3,3499.00921461276
TFCUI7,1,20.3887082344108
TEZFKA,3,273.456717925812
TFBSL7,1,111.889867704552
TEZEBG,3,36459.4538003645
TFBLCB,1,1377.93616419937
TFBKI9,3,22046.0075361379
TFCYQ5,1,96.6466808884753
TEWGR8,1,4088.81881104664
TEZFET,3,12218.4399742835
TEXSOA,1,221.501244715692
TFBSVT,5,8296.22843844229
TEZSOM,2,5863.44356805502
TFBZZC,6,32444.8288680042
TEZHE3,1,3661.47569031075
TEZJML,2,0.00840771473583952
TEXVFB,2,17832.2668995462
TFBXMI,3,396.860950961097
TEZCJE,2,2020.55041303169
TEZKN3,1,678.880926345362
TEZHA0,2,276.39101036862
TDCFSS,1,243.302449025724
TEZHXR,6,20046.3460903675
TEVVOV,1,0.00420385736791976
TFCUXW,1,198.44729091002
TEZSPO,2,541.721672002244
TEZG24,1,106.971354584086
TEYVXL,2,0.00840771473583952
TFCQF7,2,14988.9122993211
TEZNGU,1,2363.61039739815
TEXKCC,2,0.00840771473583952
TFCDRK,4,6392.89838425767
TEYYTA,2,5429.79886512462
TEZBRQ,4,21314.9399244272
TFBFQ1,4,27687.5631045994
TFBK21,2,1101.90668556439
TEZCVK,2,833.503004194819
TEZKIY,1,145721.776126531
TFBKIP,1,0.00420385736791976
TEXKSA,3,7948.85109255897
TFCDFH,1,984.085175113705
TEZN39,1,1198.55757031023
TDCDST,1,120.209301435666
TEXYF9,2,3003.86628224706
TEWLOI,1,5846.28762613654
TDCAD2,1,2091.97815357001
TDC099,4,10608.0136822087
TEZCXN,3,22556.6416829044
TFBYN7,1,19865.4288846817
TEZHY1,4,64922.2586498967
TFBKR3,1,1179.03906055098
TEYYY6,2,5336.98189829832
TFBLKJ,3,2118.92908315575
TEZFBB,6,14098.4638432204
TEZLSK,1,0.420385736791976
TFBZUS,1,7008.0194059038
TFBLX3,3,1290.7103276724
TEZGWY,1,103.08278651876
TEZI79,1,174.001860315567
TFDIRI,5,12658.3610362642
TEZM83,1,5683.19897954809
TFCZD9,1,517.990897160337
TEZJP5,1,16731.7811177722
TFBT24,1,2174.86981315066
TEZJH5,2,859.432396440148
TFBY32,2,418.62011669745
TFBWAT,2,555.190831009059
TFDA37,1,393.544107497808
TEZAZB,1,234.192690109442
TEZJHH,2,381.907830303406
TEYVT0,2,9212.72399479458
TFBSZW,3,804.626707934578
TFBO96,1,420.394144506712
TFC340,2,28027.7182235247
TEZJXQ,1,8494.45292491181
TFBKDA,3,8037.2876400079
TEZBC3,1,0.0294270015754383
TFBYFZ,1,5197.06070966448
TEZEFG,2,9358.58523388929
TEZNXL,1,291.318907882104
TEZIFJ,2,243.81531962461
TDCGWU,1,144.696770603798
TEZM93,1,2552.41824336353
TEZEV6,1,19286.1709702413
TFCWL4,2,205.614867722323
TFALIA,2,17911.8375118062
TEZGD2,1,433.728780077753
TEZDAZ,2,1876.50944417729
TFCXHA,2,4753.51592263264
TEZNWC,4,30315.4952378629
TEXVIX,5,106979.098089358
TFCFNQ,1,0.016815429471679
TEZEK7,1,352.245412715365
TEZDIF,1,32.5084290261235
TFBKMR,1,0.00420385736791976
TFBKI1,3,5968.58204082669
TEZEV8,1,10072.1059449463
TEZLS0,1,987.906481461144
TFBLM1,1,170.151126966552
TEZJF4,2,9105.79467878417
TFCDJX,1,4396.92792525621
TFAIKM,1,21.0234906969667
TDCE46,1,108.203084792887
TEXYFP,4,17973.1801985189
TEXN09,3,17636.9893170916
TDCFGS,1,120.209301435666
TDCEEP,1,90.0760518224167
TEZEHW,4,38945.9009100532
TFCDUY,2,5854.32119756663
TEZJW9,1,1408.93540843041
TFBTU4,2,1813.75426138898
TEZF29,2,5137.89141721101
TFBRCO,4,34189.7533727083
TEZFTI,2,0.016815429471679
TEZMW2,1,12823.2237106619
TFCDH3,3,38.2719174775415
TFBXRM,1,497.366772913323
TFBWZ2,2,2192.71518767748
TEZIW1,1,10481.5574487243
TFDQHC,2,542.835694204743
TFBKSZ,2,11184.0892766216
TFCZG8,2,775.981623829573
TEZKB6,1,266.057928958274
TFCAW6,1,0.00420385736791976
TEZKD2,2,1384.68755913225
TFBYF1,1,343.875532695836
TFC468,1,0.00420385736791976
TFDCTV,1,908.987467093186
TEZBGE,2,0.016815429471679
TEZKFB,2,70956.8748822587
TEZGBW,3,15400.8524866609
TFBTF3,1,3839.47962284058
TFBRF5,1,23847.2343025705
TFCEVV,1,79.1376149510895
TEZLHD,2,7703.06416382881
TFBN50,1,1443.64665871732
TEZGQJ,3,39714.3239983353
TFCB37,1,455.151637224672
TEZGYJ,2,30275.8612705981
TEZNYK,1,1621.52867938348
TEZIFP,5,9656.94980672003
TDCHB4,1,152.625245599695
TEZUOA,1,10114.2285957729
TEZHAX,2,475.296521731744
TFDDDQ,1,1176.47470755655
TFBMB3,11,1182.92762861631
TEZHIL,2,0.00840771473583952
TEZDFJ,3,446.025062878919
TFCXX7,2,349.542332427792
TEZOMW,13,31814.2166319573
TEZEI2,1,0.790325185168915
TFCLZ6,2,3069.85002749393
TEZFE6,7,3090.06637757626
TEZDWI,2,1770.15605662628
TFBTSM,1,747.328132009832
TFBMVI,1,25.4963949364333
TFAEAJ,2,3202.33038858656
TEZOWF,2,0.016815429471679
TFBLNY,3,2625.34255712483
TEZKE5,1,558.6842364818
TFCPR8,1,153.613152081156
TFBLDN,3,5007.73578924285
TDCELQ,1,105.235161491135
TEZAUP,7,21046.5110199134
TEYSWS,3,34.9256470126774
TDCHB5,1,163.878971773616
TDCFCM,1,31.276698817323
TEZI16,3,466.552498406471
TFCDWF,2,0.00840771473583952
TEZLBN,1,27327.3892168882
TFBZ49,1,116.539333953472
TEZNBH,1,48397.8706315135
TFBSWH,3,19367.4231254484
TEZKPG,2,3536.59590333933
TEZN58,2,0.00840771473583952
TFCFXL,3,684.703268799931
TFBYIZ,1,254.968153221701
TFCAI9,2,235.588370755591
TEZLNF,1,4159.21660652982
TFDSCV,1,18247.3431644825
TFBYFG,1,729.159060465682
TFD068,1,116.884050257641
TEZKN2,3,3916.23365066406
TFCB06,5,31373.4758177899
TEZKI2,1,13270.6696773312
TFBZBR,1,9479.53861807908
TFC609,1,0.0462424310471174
TFDPBR,1,103.940373421816
TEZBXP,3,6735.81123361626
TEZOOD,2,1652.75913576976
TEZHH2,2,232.948348328538
TFCA40,10,19597.8281400694
TFBXL4,1,101.989783603101
TFCJDN,2,16514.6056422881
TEZMWQ,2,1054.60067860319
TFBQUH,1,2628.25162642343
TEZIIV,2,5688.79851756216
TFCKDR,1,12.6494068200706
TEZMJ3,1,393.544107497808
TEZSQV,1,25513.5130436355
TEZJKS,1,6517.49230892808
TDCHCX,1,98.340835407747
TEZUT6,2,640.150788414717
TEZHGT,2,0.00840771473583952
TFDFMF,1,740.690241225886
TFBTYK,1,60.1656066496676
TEZI61,2,45230.2935317875
TEZFK6,2,58929.0588203235
TFD162,1,4.41825409368367
TEZQD9,2,0.00840771473583952
TEZIIF,1,230.543741914088
TFCNRP,3,135497.498952581
TEZMJX,2,6346.71480721371
TEZOLS,2,8582.30934004396
TFBW25,2,0.00840771473583952
TFBZGV,2,0.00840771473583952
TFBKJV,3,3058.12126543744
TFBKP7,1,3326.87386696855
TFBQYA,2,68830.4335059865
TEZKQ5,3,125316.748517818
TFCQOP,2,130.504548129701
TFBRJW,1,174.628235063387
TDCFJY,1,20.3634850902033
TEZBFX,1,0.00420385736791976
TEZHA1,3,391.48001353016
TEVVLM,1,0.00420385736791976
TDCGXM,1,168.242575721517
TEZNL0,4,1690.07677762478
TFCGOX,1,990.369941878745
TFBSLI,1,1261.98537027741
TFBZKC,2,2553.63315814286
TF6011,1,3222.54253481151
TFBU74,4,4067.82895120861
TEZNI2,1,3379.13622176653
TEZZI6,1,231.296232382945
TFCHVA,1,141.35890785367
TFCBVS,2,0.00840771473583952
TFCQMJ,3,4453.44878756789
TEZSO4,2,22969.6832808746
TFDSDN,2,14691.2371590987
TFCAR4,4,3143.2241539936
TFDBFL,2,4399.54272453906
TEZMIS,2,0.00840771473583952
TFCDG4,1,1989.8328272443
TEZODH,2,19928.7599959294
TFCAFQ,1,291.873817054669
TFCRJ4,2,7698.74259845459
TFDQA5,5,12997.9780614464
TEZEV7,2,19038.4670825513
TFAEAT,1,0.00420385736791976
TEZJI1,4,8413.63797087092
TFCFCE,2,0.00840771473583952
TFBYDV,2,2569.67087400147
TFCKB6,1,100.325056085405
TFBRM5,2,4696.56626686943
TFBXA3,1,1603.86827458085
TEZJO2,1,11397.3761840404
TFCKQG,2,27.7538663430063
TEZQDF,4,2809.39163654973
TEZVOV,3,36096.5600169362
TEZLRS,2,0.016815429471679
TEXCJH,2,7750.45424793737
TF1264,3,5119.13800949272
TEZJGM,2,3719.3501946949
TFDHF8,3,123.95914220785
TFC440,2,3020.67330400401
TEZIIE,1,5617.08491472282
TEZJDY,1,51.8041343448752
TFDDLC,1,86.1580567555155
TFAIMG,1,0.00420385736791976
TEZINI,2,2135.23584588591
TFCNV6,2,22964.6722828921
TFBYR1,1,5042.93889084181
TEZSQ7,1,0.00420385736791976
TFBX21,1,5799.32633547951
TFCEIR,1,22177.407505887
TFBQSN,5,17263.1276697904
TFBKTY,1,3845.61725459774
TFCN04,4,367.320445236725
TEZLOU,2,0.00840771473583952
TFCSJ0,2,8034.19360098511
TFBRLC,1,0.00420385736791976
TDCGG3,1,88.9283987609746
TEZIHY,2,838.240751448464
TEZOVP,2,450.960391428856
TEXCL4,2,189.963906741558
TDCH83,1,240.910454183378
TEZNRD,5,3043.18916406659
TFCLE7,2,477.638070285675
TFCBLJ,1,1974.23231255195
TFCBC1,1,92.5100852384422
TFALIE,6,17423.647759527
TFCDYY,1,1679.12152532398
TEZNKZ,1,0.00420385736791976
TFBMJD,1,314.124834103068
TFCKNR,1,2194.54806948989
TFCDOF,1,58.8750224377162
TFCSRS,2,1940.75279247384
TFBKQ7,1,393.270856768894
TFDSLE,1,23124.9275296146
TFCB99,1,0.00840771473583952
TFDCGE,1,289.893800234379
TFAIE7,1,82.778155431708
TFCFVF,1,655.860603398633
TEZOJM,2,146301.181175979
TFCFVQ,2,516.897894244678
TFDBWS,4,1883.87880614325
TFDQUO,5,6865.10927468136
TEZFID,1,104.293497440721
TFBKDD,2,18403.302068975
TEZLO7,1,0.235416012603507
TFCMHF,2,2056.32103537532
TFCKET,1,63.7472931271352
TFCNJV,1,8276.83184054671
TFBYEP,2,254.539359770174
TFBXF5,1,156.080816356125
TEZLHB,3,5594.45134665394
TFCLMW,1,1645.07028064383
TFBLRW,2,6897.98764315586
TFBJPS,3,15568.8470347977
TEZMHC,13,36639.9968627445
TEXHRJ,1,259.575580896941
TFBJZI,1,0.00420385736791976
TEZMFC,2,51705.8859943296
TFDIBZ,5,7937.91265568765
TFC491,1,63.7472931271352
TFBTHK,1,281.561754931162
TEZLAO,1,63484.8042730823
TFDEBE,2,5151.34376078835
TFBJZK,2,9832.26327053438
TFAB04,6,25463.5544026752
TFCP52,1,3125.11393645261
TFCHFM,1,34.105894825933
TEZUPG,1,30161.7601739181
TFBXWR,2,321.721204366899
TFCEK7,2,0.00840771473583952
TFBXD8,1,72.1255808613993
TFBRK2,3,2278.25527739991
TFCPX1,2,2772.36406085309
TEZSQB,1,2712.32036606709
TFCWWB,1,120.209301435666
TFCP19,3,7549.37113845766
TDCGSP,3,1798.4984630008
TEZKKU,1,1410.94485225228
TFBER3,1,122.748431285889
TEXCMP,1,0.00420385736791976
TDCHDN,1,76.5312233829792
TF1272,1,68.7456795375918
TFCLFN,1,120.600260170882
TFCBUC,1,2858.62301018544
TFCLYM,2,18630.3818324179
TFBLBY,5,13572.2754241926
TFCFTM,2,5965.43335165812
TFBKKL,5,90930.1411161422
TFBYS9,1,4653.10678939987
TFCLL0,3,850.785061834337
TFCHGI,3,2624.47656250704
TFDBUD,1,5545.87157091026
TFBLB4,1,1258.73999238937
TFDSSW,1,587.005623569476
TFCKLP,1,0.00420385736791976
TFDDE8,1,1657.54312545445
TFBLG2,2,3719.0096822481
TFCRO0,1,464.198338280436
TEZSRB,1,1022.1931421539
TFCTGY,1,824.187256267508
TFDEO6,1,3301.2219293095
TFDQYY,1,3387.61960593499
TEZI53,2,1765.48557109053
TFBOM4,1,455.151637224672
TEZLSW,2,6279.41945846805
TFCWWX,3,23881.4915362617
TFCPRD,4,49244.6410095615
TFCOJN,1,12.5527181006084
TFBZMO,1,256.199883430502
TFCAM4,1,7896.46682589733
TEZLYW,1,1749.47728223349
TFCQ76,2,7825.74533339681
TFBXX1,1,321.721204366899
TFBQZU,4,17586.8709295513
TEZOF2,1,219.798682481685
TEXKM7,1,1311.73802222674
TFBRNO,3,6014.95058759485
TFBK01,4,2027.10843052564
TFDIM0,3,16846.8869363632
TFCDQR,1,54.1120520398632
TFCATG,2,361.725111080024
TEZSQA,1,29869.0287699603
TFDHTZ,1,6186.95981951802
TFBKHT,2,89.2478919209365
TFACVD,2,20017.730433264
TFCUAA,2,4273.41018807199
TFCJNX,2,46825.3505213252
TFBKBH,1,60.7163119648651
TFBZWB,1,210.201276110724
TFCKA4,4,1214.63312088516
TFBXDR,1,463.44164395421
TFBXHH,1,44.2582103694592
TFCPZW,2,53110.9916886978
TFAGPE,1,169.44908278611
TFCZWR,3,13745.6340943309
TFCSJJ,4,14222.7298670161
TEWBJI,2,968.106313258242
TEZMSN,1,524.649807231122
TFBKE0,1,87.7681341274288
TEZH55,1,0.00420385736791976
TEWBJ0,2,0.00840771473583952
TFBLJ3,3,41731.3852097516
TFCNAM,1,42.4757748454613
TFCCFA,2,8198.21130005187
TFCTQD,1,403.763684759221
TFBLKL,4,642.849664844922
TFCFV6,2,1023.77379252423
TFBKZ9,4,11941.7504900418
TFBZFW,1,218.600583131828
TFCOUZ,3,2266.74091206917
TFCI94,1,0.00420385736791976
TFDSI8,2,3250.08200442876
TFBRG0,1,253.025971117722
TFDU02,3,287.602697968862
TFCKO6,1,7893.28450586981
TFDEY6,1,62.2549237615237
TFBXL8,1,27.1821417409692
TFCWFQ,4,5004.80570065741
TEZUUO,1,10810.5933649114
TFD804,1,401.237166481102
TFDORV,2,33901.2006029743
TFDRLZ,1,45.2503207082883
TEZOI3,2,13382.4460408868
TFCBQ1,1,299.751845762151
TEZMJJ,2,0.00840771473583952
TFDBJE,1,769.020036028297
TFCQ95,1,0.00420385736791976
TFCQV8,3,108372.945853695
TFCDJG,1,58.3285209798867
TFCDQN,3,4383.71099769147
TEZN32,2,93354.8545803831
TFCSHZ,1,40.3612345893976
TFCES4,2,9084.25411363095
TFBYGN,2,84.8758802583
TEZUKA,2,0.00840771473583952
TEXY99,2,15953.0207442224
TFBTIH,1,3365.63763575813
TFBRQP,3,15937.2268520911
TFDN99,2,167.822189984725
TFCEGK,1,12337.699203954
TFCHSS,1,25.4837833643296
TFBPUA,1,7980.87187413042
TFDIGN,7,1353.8858961975
TFBQS6,1,178.88674257709
TFAIK3,2,13958.0508032745
TFDBPH,2,7975.07895867742
TFCMYS,1,907.12095442183
TFCBSI,1,7012.4082329959
TFC071,1,32187.1029843492
TFCNEE,1,149.934776884226
TFBYCB,2,787.685162741861
TFCLIZ,1,856.430842279453
TFCRUS,1,629.952230440144
TFBKU3,1,3765.26472486732
TFD877,2,686.153599591863
TFD790,1,331.72218104518
TEXKG9,1,82.4208275554348
TEZNI8,3,16247.8708922936
TFBLDJ,1,2024.80471668802
TEZODN,1,2274.49282505562
TEXKIE,2,28972.8126215509
TFBXSS,1,84.1444090762819
TFCRGS,1,33.1432114886794
TFCDA6,1,31527.8961104857
TFCVSW,1,7719.97628201995
TFBLN2,2,22103.4952856443
TFCOJY,1,629.880764864889
TFBLO7,1,0.00420385736791976
TFC318,2,3968.23536630523
TFCVVH,2,10917.9556782307
TFCJ06,3,302.164859891337
TFDTKS,1,10341.1822434948
TFBZLA,1,12.2332249406465
TFDVC9,2,674.164198378556
TFCNRR,2,160.898436899761
TFDEY9,1,2.1061325413278
TFBXX4,1,323.285039307765
TFCZ69,1,24.9835243375471
TFALVP,1,1026.84260840282
TFDFQX,1,170.151126966552
TFDRJV,1,1698.71990837322
TFDRTO,3,132524.707583997
TEZOOU,4,14030.0418607001
TFCFPA,1,2298.30767704488
TEZOOO,2,31424.9688666895
TFDBSF,1,262.375349903976
TFCQSA,2,3423.32296656073
TFCSO4,1,486.331647322533
TFCDW5,1,77106.4329827743
TFCDZI,2,13570.7242008239
TEZNJR,1,2232.57616324009
TFCV88,1,256.435299443105
TFCF92,2,7642.0788049924
TFBZW9,2,33204.4112442416
TFBKUE,2,3715.98710880057
TEY678,1,0.00420385736791976
TFBWAQ,2,29516.9220845381
TFCAB2,1,20011.6180246511
TFDPXS,5,1589.2766856568
TFCMWB,1,263150.839676493
TFCI97,4,51949.3902285089
TFBR10,2,391.370713238594
TFDIJ2,1,22.7680915046534
TFBRC1,1,32408.9237222248
TFBLNO,1,0.00420385736791976
TFDFBG,1,92.3209116568859
TFCNNT,2,25010.1725894024
TFCDJM,1,137.6595133699
TFCADC,3,4185.84383909822
TFCTD5,1,46.2130040455419
TFCPJ3,2,195.504590752476
TFCRKZ,1,4116.63993910753
TFCSM7,1,259.63863875746
TFBSVB,6,49342.7674482434
TFDCFY,1,10577.7963554481
TFDANW,2,11791.500423855
TEZFAB,2,0.00840771473583952
TFAELN,4,16104.170435886
TFBOHB,1,163.315654886315
TEZOHE,1,10731.4809731045
TEZHHT,2,31497.9814614556
TFBZYE,1,1338.26436221831
TFCSIU,3,973.592347123377
TFCHIL,1,4251.9705154956
TFCWGK,2,2574.82059927717
TFBTUO,2,1632.07615751959
TFCYX2,3,8780.18070249458
TFBRO8,2,5697.17680529643
TFCBI4,2,0.00840771473583952
TFCYLH,1,0.0462424310471174
TFCLCO,3,5758.77172345118
TFDUHN,1,166.914156793254
TFBZSP,1,0.00420385736791976
TFDVHX,5,86574.2386349396
TFCRUI,4,57798.5869239441
TFDOJB,1,615.16726407717
TFCBA1,1,2359.24258959288
TFCZYE,1,153.924237526382
TFBXLA,1,227.445499033931
TFDPFL,1,1283.89167102164
TFDSMC,1,4017.02953877467
TFDS21,1,0.00840771473583952
TFAIMQ,7,16155.5289613498
TFCKON,2,8409.21971677724
TEZOUC,1,1124.03158689175
TFDMWC,8,16456.2561020213
TFCRF2,7,11989.1952242961
TFCTSH,2,44.9812738367414
TFCDWZ,1,23157.8731598069
TFCJUX,4,5670.41925314962
TEZPF5,1,3074.10433115027
TFDATM,1,20.3971159491467
TFCH51,2,164.412861659342
TFCBUA,1,63.7472931271352
TFBLKG,1,111.112154091487
TEZD14,1,1411.09198726015
TFBX17,1,162.222651970656
TFCOK9,1,1084.42284277121
TFDPZ6,7,24215.3871115661
TFCTTJ,1,203.588608470986
TFCJH3,1,1548.96169349845
TFBTOL,3,9913.69198775099
TFDNXC,3,2787.64508238548
TFBRLL,2,29282.0651849646
TFBLZ4,1,69.363646570676
TFDMX1,1,2335.68837676043
TFCOGG,2,7296.42083677256
TFCGND,1,301.710843295601
TFCAW0,6,25246.2233844684
TFCTRB,6,999.509127796602
TFCQWP,1,5694.90672231775
TFCSHA,1,85.6746131582047
TFCVN8,3,4010.76999515384
TFBTO8,1,0.0840771473583952
TFDEY5,2,669.136384966524
TFDDM7,1,13069.3511518389
TEZHSO,1,11354.8499629065
TFBL28,2,22082.5726875241
TFBRBL,2,30017.4039157611
TFAAP9,3,12827.692411044
TEZI93,1,0.00420385736791976
TFCANY,2,9220.63985821837
TFCSNY,1,1319.72535122579
TFCMVL,4,4123.75706963142
TFCX53,1,1316.69437006352
TFCAFR,2,4188.01302950007
TFD598,2,2880.86141566173
TFC868,2,16817.7584086609
TFCEE4,1,64.2181251523423
TFDAZV,3,8971.51506673808
TFCME1,2,8790.67773434227
TFDUIF,1,4249.99470253268
TFCCCS,2,4282.41905441144
TFDVJ7,2,45524.4248202488
TFCS95,1,119.297064386827
TFDPMB,1,1791.60413691741
TFCBHL,1,1135.8192029514
TFDBIH,2,407.774164688217
TFCOO2,1,0.00420385736791976
TFDQGP,1,543.777358255157
TFDSPG,2,4840.19525770177
TFDTND,3,8694.27067332377
TFBKDK,3,14334.7920928727
TFCLEK,4,7304.49224291897
TEZUSY,3,275.495588749254
TFDOAP,2,5686.28040699878
TFCSFC,5,40216.0627829112
TFCVQQ,3,152.633653314431
TFCHXY,1,1153.40814217878
TFDAJ0,1,1206.89381947082
TEZVOX,1,30194.3484762342
TFDD98,3,5524.71776063488
TFCNAQ,1,37890.602391127
TFCLHN,2,13819.6051685768
TFBYGX,1,84.9977921219696
TEZDEP,1,0.00420385736791976
TFBXXB,1,354.317914397749
TFCSL8,1,126.115721037593
TFDQKX,1,308.197395214301
TFCUT6,2,324.407469225
TFCMRP,4,6251.51845711716
TFCF61,1,6953.30620226032
TFDOMO,1,275.48297717715
TFBWMA,4,1740.56930847087
TFBN21,1,36.4558510946002
TFDNTR,4,93762.3639020571
TFCQQ2,1,1298.28988250676
TFCJRT,1,8562.94216914996
TFCQJC,1,36.4348318077606
TFCVXO,1,3094.08946907736
TFCRA6,4,86890.3182627187
TFCSI8,1,4149.73690816516
TFCYON,1,1522.43535350688
TFBUA5,2,0.00840771473583952
TFDP11,3,11044.2857959941
TFDDZF,1,36.4558510946002
TEZKBO,2,22624.2228939511
TFBLO2,2,886.471607030608
TFBXDL,1,0.420385736791976
TFBGUG,2,21498.0221166575
TEZIQ6,1,2520.51516979839
TFCAXX,1,33658.1798123922
TFCSRU,2,11685.0923861582
TFCRA5,1,633.849206220206
TFCXND,2,1641.7071947495
TFCQWE,1,289.881188662275
TFDBIF,1,12131.836308647
TFCGDQ,1,246.060179459079
TFCFT0,3,13257.9572126506
TFDC75,3,14333.6192166671
TFCMNJ,1,62.0489347504957
TFDUQH,3,25845.7943377106
TFCD46,1,3756.73930212518
TFEBO2,1,14029.4743399555
TFCSJQ,1,2078.40810198637
TFDQJO,2,2107.76784184392
TFCDFX,1,16.7397600390565
TFDGN4,1,98.3954855535299
TFCRJD,5,24242.1152367113
TFDS65,2,3243.23392077642
TFDSSE,6,32525.6270066157
TFDTY3,1,11125.3109429034
TFBXPF,1,113.100578626513
TFCONO,1,1418.11242906458
TFBRJ4,1,337.674843078155
TFDORH,1,101.191050703197
TFCVIC,1,2446.64078427193
TFCXLP,2,657.571573347377
TFCJTV,1,1796.68239661786
TFDBD6,1,2283.90526170239
TFBJTR,2,137.508174504655
TFDDE7,1,3088.70432778905
TFCPJX,3,36.6660439629961
TFCMI4,1,0.00420385736791976
TFBZI2,1,63.7472931271352
TEZEE0,1,71595.9915217609
TFBYJP,3,332.764737672424
TFCX47,2,3404.30051197089
TFDSIK,1,36.4558510946002
TFCVGN,1,1010.334060519
TFCPR2,2,971.64596116203
TFCKOR,1,143.284274528177
TFDOR8,1,3360.23567904036
TFBY54,1,92.4848620942347
TFBYHB,2,677.380149265015
TFDNYI,1,89.2436880635686
TFCWO1,2,407.774164688217
TFCJWR,1,10091.0485262462
TFCU50,1,20.3971159491467
TFCWEF,1,3036.38311898792
TFCTM2,3,12141.3706571575
TFCWZA,1,26904.6871546865
TFDBII,2,407.774164688217
TFCGOQ,1,0.00840771473583952
TFDRQD,1,63.7472931271352
TFDEDV,3,3611.9878813756
TEZMHI,1,107.664991049793
TFBWG8,1,1908.68576847134
TFBZBU,1,1159.63405494067
TFBKN0,1,1543.10572018494
TEZK60,1,4447.34899052704
