icliente,mrr12m
TFBND6,152.191197
TFBKSZ,2562.163625
TFCI62,569.930444
TFBYS3,25.613632
TFCAW6,814.718067
TEZOY2,178.447589
TFBWYD,35.022012
TEZO13,338.126376
TFCJM3,333.016668
TFABIE,234.205585
TFBYUA,564.899989
TEZHT6,176.677768
TFCLB9,53.453145
TFBKIU,539.581584
TFCDIY,114.416709
TFBZMO,396.817188
TFBXF5,38.901294
TEZNK3,1274.908739
TFCA84,68.281853
TEZKIR,5789.956102
TEXHWY,548.108899
TEZIFJ,54.294436
TEXKBS,98.193099
TEZM93,445.854606
TFBRQP,933.950168
TFCPGO,3606.395232
TFBTD8,40.782671
TFCK80,227.163759
TEZLAO,1639.795595
TFCSWJ,210.811068
TFBQS6,473.450976
TFCGYD,140.048414
TEZAUH,1178.277015
TFBKDW,2679.121695
TEZDWI,513.717854
TEZKS3,2245.243098
TFBTA5,1753.925933
TFBXDR,215.35506
TFCETU,983.836991
TEZL56,261.453654
TEZUTA,295.291553
TFCMU7,602.305201
TFBRLC,661.755311
TEZFAB,1630.261792
TEZIHY,467.314576
TFBYYH,239.375617
TFBKG6,232.915053
TEXKLA,198.552362
TEZENW,79.60433
TFBTVK,83.113286
TFCBLJ,132.393672
TFCJQ4,33.47386
TEWBPS,1118.029444
TFCFTM,2796.793041
TEZNI2,438.256054
TFBMJD,2071.756037
TFBSPA,390.173491
TFCLPP,94.007881
TFAIL1,1008.693112
TEZFIT,345.095887
TFBTEW,2063.673369
TFBSZN,76.358514
TFCKMG,201.717254
TFC632,1257.84651
TFCB06,2198.710143
TEZSNS,134.156891
TFBY32,85.711006
TEZSNN,352.241954
TFCJQH,704.587814
TFAIMQ,857.656217
TFBZHU,112.575925
TEZJI1,1683.063096
TFCMHF,458.630854
TFBNNV,122.107504
TFCEVV,116.65611
TFCAAC,133.86016
TFC527,552.854547
TEZOAY,409.577942
TFCB37,1192.766688
TEZLHF,173.466523
TEYVXM,142.117433
TEZIFP,1158.877045
TEXKM7,991.455031
TEZUOA,669.807537
TFBTN8,134.497242
TFCPN1,365.756531
TFBTYK,806.482599
TFCMRP,476.288975
TEZOMO,564.445461
TFCTO6,223.275493
TFBRC1,340.482888
TFCHAP,33.935476
TEZE52,190.719445
TFBKS2,1988.403902
TEZII3,161.99077
TFBFQ1,983.458221
TFBX81,33.708186
TFBYCB,108.134621
TFCIA8,578.96332
TEZUUX,656.836544
TFAGPE,466.507576
TFCPR8,805.464999
TFBYZE,132.099975
TEZFF9,1117.276729
TEZKKU,5736.597535
TFBZBU,1611.77573
TFBKN0,104.276261
TEZFK5,47.669589
TEZHZZ,93.178285
TFBUG2,7552.143777
TFCBUC,207.325791
TFCLYM,536.31555
TEWOX7,2683.44131
TFCFV6,1673.83173
TEZNKZ,325.68394
TFBYGY,77.290989
TFBTX1,64.448801
TFCME1,88.160564
TFBK73,258.446915
TEZGDB,148.384802
TFBTPB,86.100765
TFBTMT,559.956258
TFCPEB,73.856875
TFCBA1,165.685574
TFCDG4,857.245145
TEZUUO,504.231972
TFBYF1,82.655755
TFBKI9,851.820276
TFCJT6,33.47386
TFBKDK,275.024786
TFCBQ1,40.237134
TEZLO7,51.242026
TFCMRT,82.614204
TFBO96,7511.734003
TFCJDN,2051.811025
TFCCR7,30.242167
TFCAJ0,89.763996
TEZORG,1103.403258
TFCBMZ,89.684122
TEZMJ3,1565.566257
TEZBN5,1824.992037
TEZJKS,1222.906047
TEXY99,268.607759
TEZUT6,139.845225
TFBUCB,404.263705
TFCSJV,54.278508
TFBWAK,1268.393665
TFCPR2,26.711887
TEZSQA,391.381496
TFCWEY,656.497568
TFBRLL,497.666077
TFCJRW,308.485017
TEZFRP,676.591847
TFBLRG,591.667943
TEZIWX,163.306812
TFBKJR,123.48504
TFBZGV,2186.60049
TFCCIT,249.169255
TFCLIZ,166.688419
TFA753,910.575612
TFAIKV,224.007929
TFCQLG,900.468445
TFCAR6,702.171158
TEZH10,1773.232652
TEZMSN,3937.842654
TFBZKZ,124.660784
TFBKNV,586.737762
TEZHHT,3841.896948
TEZI16,466.460013
TFBWCE,91.720718
TFCCFA,699.99373
TFCN22,359.261289
TEXCEK,1174.848901
TFCGWU,683.749693
TFBKKL,597.41894
TFBYS9,700.490356
TFBYGQ,144.310044
TFCMNJ,512.507308
TFBKOT,141.265533
TEZGGX,131.631144
TFBTU3,1097.90826
TFBUHO,328.996805
TFCRFY,932.948853
TFCBHL,156.589357
TFCDNG,91.623232
TFAIMA,685.903793
TFBZBR,282.644152
TFBKXO,714.819871
TFCKR0,167.652105
TFBKWH,284.098411
TFCEAV,121.207771
TEZLR5,109.558615
TFCSD1,409.780186
TFBRF5,1693.174232
TFCKB6,626.405539
TFCDJG,114.336312
TFCAM4,1003.164081
TEZPF5,1327.143602
TFCHHI,153.566262
TEZMO2,381.939257
TEZDPI,191.698125
TEZLRS,637.924985
TEY678,604.06908
TF1264,511.238801
TFCAB2,985.055707
TFCSM2,406.134492
TFBWPX,76.74562
TFCQPY,19.020837
TF1240,334.015331
TFCXHA,194.70639
TFBWMA,1260.914943
TFCKY0,229.155272
TEZGU0,659.314744
TFBU92,135.139583
TEZNIQ,572.12964
TFBKMR,2771.596556
TFCAQ2,190.43368
TFCHG2,56.895005
TFCMCE,334.637717
TFBKIP,1000.220513
TFBJWN,457.149924
TFCQOP,381.946107
TFCASC,277.395287
TEZHR7,89.189102
TEZNI8,1768.850945
TFCAHC,189.787668
TFBKWZ,722.582125
TEZHM6,883.715816
TEZIJ1,70.114917
TFBY24,32.220141
TFCDA6,364.549095
TFCSFV,144.453647
TEXNAM,763.044775
TFCJGR,780.771743
TFBKZ9,1552.92963
TFBZFW,36.805184
TFBYL3,160.777759
TFCMPK,175.403611
TFBSTH,254.238945
TEZGV5,187.619695
TFBUAI,382.369571
TFBW11,42.941421
TFCT08,763.594697
TFCDDF,25.005975
TFCFVF,1145.260157
TFBLI3,129.618415
TFCACG,216.055983
TFBUE7,86.481841
TFCN09,757.830523
TFBLUZ,407.282959
TFCEVB,423.840121
TEZLSW,404.325629
TFCUC5,242.998477
TFBSQB,260.832776
TFCMLT,1040.705959
TFCDRM,142.217939
TFCDQN,306.857231
TEZPGR,119.920255
TFCKDR,44.584429
TEZNZ2,304.758639
TEZEUQ,674.551238
TEZMHC,410.486128
TEYYZJ,784.935699
TFBJZI,259.354457
TFCFOV,234.329908
TFCSN6,173.387773
TFC440,1830.884131
TFCQRY,972.578916
TF6007,101.682416
TFCXJ6,407.025338
TFBXE4,257.017446
TFCOI4,865.850285
TEZHQZ,773.16785
TFBXSO,61.689835
TEZOLS,880.551174
TFBRQB,358.799317
TFCCHY,24.923336
TFCHUL,49.247649
TFCMI7,1341.241894
TFBLM1,55.91941
TFBKU3,138.40956
TFCQTA,232.012239
TFCBWY,82.544771
TEZHSO,977.276327
TEZNJY,459.437954
TFCGWX,682.954409
TFBLIB,324.080538
TEZHN1,407.151682
TEZJBE,177.528686
TFBYN7,1983.112561
TFCHIL,250.314483
TFCSYA,11.335568
TEXNB3,180.259902
TFCLJL,280.422185
TFBLO7,838.120689
TFC318,1067.368213
TFCC16,361.47967
TFCMWP,32.772139
TFBWCW,72.024407
TEZGZU,33.197561
TFBUEW,65.108141
TFBXPD,152.715143
TFCUI7,86.550844
TFCDFX,60.156848
TFCFVL,161.446231
TFBOOV,49.396293
TFCAFQ,216.666107
TFBWAT,324.700688
TFCNTF,196.458172
TFBXIC,61.591589
TFCFPA,454.062174
TEZOOO,1182.345166
TFCWWX,1149.178777
TFBXL4,69.98787
TFCNJV,263.589375
TFCDW5,2891.764192
TFCDZI,1817.856625
TEZPRJ,276.434503
TFCKQG,99.031469
TEZQDF,321.38812
TEZF84,6220.627423
TEZOF2,143.894179
TEYZ15,980.297966
TFBRNO,1052.251735
TFCFT6,318.838247
TFCTU7,692.582321
TFC491,28.113478
TFCQXJ,523.153557
TFBPUA,524.001849
TFCXX7,65.260223
TFBY54,92.206571
TFCOKA,703.92419
TEZI72,174.751606
TFBXYW,156.501228
TEZSQ7,597.962432
TFBTSM,761.743314
TFCDE1,114.416709
TFCHW3,154.128972
TFCNZA,161.838888
TFBLNY,178.134983
TFBLB3,988.912471
TFCR77,4681.5088
TFCCTS,194.599187
TEZIWA,178.198758
TEZPE3,455.904612
TFCIQ5,178.773561
TFBSJ9,188.89421
TEZHP7,151.037191
TEZLCP,1015.929083
TFCDUY,499.870355
TFCJKV,929.521958
TFCTEM,55.892547
TEXXWN,529.925203
TFCM37,333.276961
TFBML1,42.138657
TFCBI4,2537.880993
TFCEH0,114.096892
TFCO43,1017.746993
TFBWZ2,723.990775
TEZHW4,200.35994
TFBYIU,299.220219
TFBYFG,177.90983
TFCUV8,76.814319
TFCDQO,81.858386
TFCHVB,857.11267
TFBXLA,55.392598
TFCBW9,166.563943
TFBXBW,93.069723
TFCNZC,1794.332169
TFBXPF,114.940644
TFCIXR,33.319803
TEZOUC,1224.931175
TFD573,100.407181
TFBXMJ,1203.334991
TFCOJN,99.558628
TFCDWZ,7019.844506
TFCGTY,62.564958
TEZVOX,326.487788
TFCLMW,422.927339
TFBERX,723.718086
TEZGTE,91.575811
TEZUKA,358.064672
TEZD14,622.262832
TFBTIH,1811.196101
TFCHHC,957.391801
TFCUXW,99.685045
TFCCME,1634.987975
TFCS32,65.409934
TFBR10,3398.546567
TFCYFY,83.666462
TFC237,70.61157
TFCOR5,146.478946
TEZIDX,212.23987
TFBYR1,256.309668
TEZUPG,420.242805
TFBW25,698.203902
TFCEIR,2806.530951
TFCIE1,723.481941
TFCPQZ,343.32368
TFBMLW,129.67773
TFBO80,120.89453
TFCRTD,2561.154505
TFCHMJ,390.584268
TEZKBO,6061.168079
TEZSOY,503.300502
TFCJBF,117.576428
TFBYGC,82.668346
TEZI93,7484.700206
TEZNCM,216.993416
TFCDWF,8483.605571
TFCMVL,1386.301941
TFCTQD,562.642113
TEYJI6,1063.528082
TFCOJY,110.176299
TFBRO8,1204.534344
TFCEE4,1043.951014
TFCFXL,110.351348
TFCPQ6,1782.6791
TFBWZZ,39.392521
TEZI79,77.629218
TFBYJI,51.70013
TFBYNF,33.443704
TFCZD9,365.288317
TFCEGZ,343.137661
TFCOD9,272.168849
TFBXZ3,103.878684
TFCEVN,78.981931
TFC468,1131.694017
TFCPNW,71.002724
TFBZXZ,68.168026
TFCJYG,174.712762
TEZUNZ,923.035141
TFDBJE,513.463436
TFBYDV,207.382898
TFCQV8,458.19117
TFCHXY,156.336748
TFCJAC,52.83009
TFBJTR,922.664116
TFCPU7,25.299645
TFBKVJ,289.761378
TEZGUV,96.163721
TFAIMB,898.817758
TEZDEP,1449.509388
TFBWAQ,202.067968
TFCJLQ,1196.7742
TFCWL4,246.375794
TFCDQR,40.733275
TFCUWW,37.805289
TFBTOL,346.860008
TFCYHE,128.793901
TFCBHP,1563.40933
TFCQRP,385.177461
TEZIGZ,259.845151
TFBZLC,681.329188
TF0597,338.677162
TFBW68,732.539608
TFCEK7,992.847214
TFCJY0,48.924049
TFCRAA,713.745658
TFBQYA,15238.825013
TFBSVB,540.877497
TFCSDU,1224.435546
TFCIBJ,102.333206
TEZLVI,730.53902
TEZZI2,86.489205
TFCMUC,261.02342
TFBYYI,89.331296
TEZIQ6,1026.656307
TEZNKM,481.419493
TFCFE7,217.731677
TFCNUF,33.588786
TFCVSW,619.242835
TEYVXR,1229.590508
TFCRWW,208.358369
TFBWZ1,40.125476
TFCET4,210.379066
TFCHVA,153.932645
TFCPRS,2534.568847
TFBZRY,106.227421
TEZIW1,772.563887
TFBZQ5,3266.245431
TFCAC5,51.667811
TFCZG8,1828.352206
TFCFEA,380.559256
TFCPUN,243.863624
TFCBN5,800.358304
TFCFPB,422.919153
TFC609,187.506301
TFCRZ9,150.084414
TFC830,218.648927
TFCKON,1891.634391
TEZUSY,815.153541
TFDBSF,2625.199089
TFBYLD,133.736613
TFCSO4,1840.732955
TFCJTV,2977.400566
TFCJEG,242.44854
TFBRPG,216.676047
TFCQ76,193.772009
TFBLRW,2448.830993
TEZJ47,270.315247
TFBBPR,1098.966895
TEZEE0,4473.982568
TFBWHS,1253.377329
TFCMCT,887.551397
TFD031,404.799531
TFCEGK,393.957767
TFD167,229.977837
TFBXCY,98.307365
TFCZDB,1279.449394
TFCD80,379.840683
TFCSIH,654.28908
TEZJ82,297.739191
TFBZOR,161.009658
TFBESX,131.141917
TFBWWF,31.481124
TFCG64,109.392557
TFCKOY,724.74218
TFCRKZ,704.095746
TFBT52,25.888323
TFBTO8,2515.564146
TFCSJ0,566.216555
TFCODW,518.448585
TEZMHI,330.274762
TF1244,1177.770743
TFCRIJ,199.075898
TFBZGS,527.814301
TEZJOD,75.960549
TEZNL0,773.586243
TFCGOX,8958.519542
TFCQAC,84.441481
TFCWGK,879.541349
TEYVZH,240.039499
TFCUFE,201.075219
TFBXMV,42.565672
TFCFT0,1168.706988
TFCKNR,1210.5853
TFCPWQ,318.322867
TFBZSE,92.810042
TEZLCT,2150.21904
TFC452,104.941579
TFCAR4,1002.855602
TFD068,74.98035
TFCFEI,608.293843
TFCRE9,185.343867
TFCFED,101.895318
TFCFVQ,230.808807
TFCBX0,127.276901
TFCWD9,254.254548
TFCADA,120.756103
TFCLEK,368.264977
TFBLW3,220.303468
TFDCVW,74.998449
TFBZTU,696.107848
TFCTPM,66.366942
TFCKV3,238.043865
TFCJUX,167.333629
TFBTOH,276.602697
TFCRVQ,60.493426
TFBSLX,288.365517
TEZKMQ,880.457989
TFBKB2,469.682186
TEZEW9,911.006106
TFBX17,55.787079
TFCMY9,1018.825941
TFD315,1921.81239
TFCFAB,373.885738
TFD439,38.787645
TFBYZ2,41.247709
TFCZHM,18.461678
TFCDJL,193.43349
TFCT26,2336.79867
TEZJGS,397.505869
TFCES8,272.671956
TFBIP8,1421.156021
TFBX21,2011.156236
TFCHCV,58.001145
TFCOS3,1185.510999
TFCSHA,368.857074
TFBXHM,170.185825
TFBUA5,2058.383447
TFCUBV,509.81727
TFCP19,580.251669
TEZMNA,1530.748116
TFAELN,963.948551
TFCTBZ,1035.383429
TFCAY0,763.493669
TEZK60,908.190836
TEZNRD,531.053683
TFCIS4,103.545421
TFCQO2,66.84117
TFCYW1,307.395694
TEYYY6,538.754928
TFCYX2,988.980814
TFBYGE,149.963101
TFCFUL,141.090083
TFCLL0,152.184287
TFCR85,719.840714
TFCABC,56.22945
TEZLNF,1018.101504
TFC778,23.630713
TFCAWM,56.743666
TFDA54,851.727026
TFCKBL,2925.601824
TFCRO0,393.245633
TFCLKJ,136.90396
TFCH99,70.256901
TFCGCK,243.630552
TFCYQ5,164.646134
TFCB10,873.461315
TFCM79,1976.269381
TFBRJ4,227.163529
TFDD88,384.129708
TFCAU6,317.961442
TFCTSH,106.774025
TFCRB2,197.646536
TFCMLS,67.356466
TFBYIB,501.427842
TFCSWQ,476.539061
TFBXX1,111.423043
TEZKN3,158.849949
TFBKUE,1479.356616
TEZFJN,238.834348
TFBXXB,150.710504
TFCOK9,226.056368
TFDAZX,19.157301
TFCI28,730.003755
TFDABH,719.428031
TFBZ38,266.403291
TFD162,18.368229
TFCDUN,497.689049
TFCTD6,753.583089
TEZJT8,185.599226
TFCH63,591.378476
TFBKBH,147.755686
TFBXKA,107.852039
TFCIJU,28.144663
TFCQTT,99.268189
TFCSI8,1582.123657
TFBZDC,180.723504
TFBW32,286.970717
TFCUWG,58.082895
TFCPWH,133.450856
TEZMS6,1133.709998
TFAIDI,10127.457416
TFCU91,1189.643775
TFCAYV,892.442559
TEZLEW,928.542475
TF1272,533.70832
TFCLE7,1015.94898
TFCRA5,147.503595
TFCYYK,116.227781
TEZETL,76.399512
TFD598,229.764141
TFBYIJ,1072.074382
TFCGNH,92.058008
TFCOUZ,2185.918075
TFCRLX,1378.825684
TFCAI9,534.721149
TEZMXD,486.651617
TFCAHH,147.585721
TFCB99,607.312724
TFDBFL,70.514564
TFCMDJ,157.835676
TFCRWT,427.21099
TFCLR9,1232.173248
TFCISO,146.145899
TFCNKV,54.618778
TFCZLP,95.929438
TFCHT0,182.030397
TFCNSQ,602.327929
TFBX00,73.30363
TFDDH9,118.14262
TFCBR7,75.67881
TFCVBA,954.01951
TFCXEK,2048.040729
TFCOGC,609.7697
TFBYYP,82.298448
TFCTKD,406.878031
TFC486,90.262136
TEZNXL,226.697492
TFBLKG,222.164058
TEZGOP,754.307694
TFBYJP,134.903826
TFCPOU,1120.702896
TFDB99,41.166398
TFCIVL,2646.570242
TFDABJ,41.278421
TFCBRY,378.517095
TFDDLC,156.731566
TFCEK4,1225.775024
TFCTQR,594.371601
TEZKO6,6955.613697
TFCHFM,293.495032
TFBKPC,123.867411
TFBXWR,115.428272
TFCKA4,1591.777091
TFCQWP,297.919087
TFCSN0,71.049716
TFCBJU,77.500368
TFBXG7,181.257695
TFCXXC,730.138674
TFCQ61,100.446967
TEZOOJ,219.067035
TFBJS3,1404.52421
TFCUKX,576.900829
TFCBQI,95.90056
TEZNKW,843.825996
TFBGUU,855.659595
TFCNAD,378.751945
TFCREU,166.981418
TFCZD7,112.865809
TEZEVH,125.617703
TFDAA0,3723.415971
TFBZTD,297.353176
TFCH97,37.193723
TFCPES,12.689121
TFCSYM,7.793257
TFCBKW,277.014474
TEZNT0,754.065621
TFCAO3,238.571277
TFCBAL,99.133747
TFDBQQ,13.543211
TFCO67,193.426545
TFCWFQ,1852.229629
TFCMT0,581.541728
TFCKOA,760.850514
TFCNP1,2551.727696
TFCZNY,71.951042
TFCIT0,524.179544
TFCPG2,179.321268
TFBXD0,124.323868
TFDEEO,617.884896
TFCGB7,2115.229175
TFCVQQ,20.831961
TFCXXN,75.625776
TFCOX6,134.634999
TFBZNE,2918.139755
TFCUOV,97.6085
TFCBA0,573.788614
TEZNYK,669.555908
TFBLTE,74.248436
TEZGRX,2740.923855
TFBYLI,79.572342
TFCPP9,1185.412108
TFDCP4,323.739289
TFCMWB,348.288373
TFDDCD,562.517992
TFCCNP,482.598729
TFDEBE,3443.699557
TFCIL2,91.800279
TFCUA3,1058.995351
TEZNMY,426.402265
TFCJNX,646.281202
TFBOCU,164.183589
TFBZWB,297.385412
TFCNEE,1846.417488
TFCRA6,3362.958259
TFCWS0,1428.332006
TFCLM0,74.68775
TFBXLX,566.909477
TFCY17,34.625394
TFCRRV,711.506513
TFBPRZ,3266.655411
TFBJUW,608.876904
TFCYR2,378.933884
TFCDJ7,157.398449
TFBKR9,415.847672
TFBLJ3,712.737541
TFCNAM,228.501356
TFCRX2,903.754287
TFDB22,4.269142
TEZF29,754.867095
TFDADN,103.956703
TFC868,1208.856642
TFCKB8,183.482098
TFCQTU,131.108933
TFCSZB,55.197374
TFCD81,172.080697
TEZSO4,3942.52037
TFCDT2,459.361854
TFCKLP,934.31901
TFDCGE,359.849649
TFCOFJ,331.75306
TFCWME,356.121369
TFCOKC,111.436307
TFCL24,49.044679
TFCPYH,193.228201
TFDA37,513.408992
TFCM87,219.802455
TFCPVW,20.82675
TFBXX2,125.8658
TFDEM6,124.423183
TFCKET,25.719708
TFCXBZ,559.579981
TFDB86,126.759428
TFCWUB,24.915269
TFC146,1197.931004
TFCURD,186.142264
TFCDXR,1062.918696
TEZQDX,736.497378
TFBNGG,133.717588
TEZGZQ,1877.082725
TFBZ62,1799.943198
TFCPTC,43.001588
TFDCXV,517.32604
TFCPEV,12.689121
TFDDOB,24.065325
TFCCRW,312.755553
TFDFDG,93.021823
TFCIR8,420.521311
TFCVTU,45.276998
TEZPH4,767.246149
TFCMYS,261.536402
TFCBSI,97.422292
TFC071,247.224191
TFCQDN,1411.017718
TFCRU0,192.143786
TFCYEC,224.668933
TFCN04,916.41187
TFBXY4,156.754281
TFCYHL,52.307626
TFCSJJ,1294.163128
TFBR19,1791.582147
TFBL28,4600.908127
TFCZH7,895.756037
TFCIN4,681.26305
TFBO04,142.410923
TFBO84,726.774422
TFCNH5,272.113514
TFCRXB,75.271036
TFDBKB,1103.455281
TEZF97,3789.199713
TFDB49,278.435093
TFCAV9,147.036312
TFCQ30,985.165566
TFCRVM,1463.813763
TFCUGZ,878.964326
TFCHO2,223.895461
TFAH29,847.745078
TFCEAC,2202.273142
TFCKO6,111.407868
TFDDE8,1065.693081
TFCOV2,645.567608
TFCZ69,376.210027
TFCOO2,268.511405
TFCPEZ,41.40202
TFCQFV,354.316754
TFDAGQ,528.117619
TFCOH0,1180.419432
TFCQMP,124.951252
TFBYNZ,3056.898261
TFDGO2,204.329978
TFCKJQ,733.869158
TFCXLP,2997.36872
TFDBH8,351.704782
TFCYFC,652.753802
TFC793,199.665439
TFCV88,418.368235
TFCDZH,144.222014
TEZSQV,828.389283
TFBO27,132.846446
TEZJSN,292.25847
TFBZWT,508.588413
TFCRHB,138.023437
TFDDDQ,339.239486
TFCQBO,504.281201
TFDEB2,1041.305406
TFCF61,261.931336
TFDG48,28.025554
TFCMRD,151.075639
TFCVVV,696.032138
TF2240,158.603407
TFCNNT,141.034776
TFCDJM,224.817287
TFCADC,181.936722
TFCSAB,1251.366808
TFCSXX,483.835143
TFCZ09,44.512172
TFCPX1,724.188221
TFBYIW,238.318648
TFCYKV,307.214662
TFCWE4,309.61423
TFBSMM,1277.768291
TFBLGP,531.178397
TFDANF,732.88991
TFCPF7,422.970675
TFBRJZ,720.761363
TFBRAR,206.269845
TFCRAJ,1552.786269
TFCS65,106.502109
TFDBOM,778.991235
TEZFJM,121.446528
TFDBIF,1295.321234
TFCEBK,70.873801
TFCRE2,5983.510238
TFCSK0,166.164518
TFCZJX,162.039083
TFCPEQ,6.549025
TFBJT0,1434.200898
TFCKNS,1321.892739
TFCNRR,303.066479
TFDDT7,98.765505
TFCPPT,215.732638
TFCZQV,90.309689
TFCPMO,84.732949
TFCTGY,628.97644
TFCRJ4,970.064938
TFDAS5,30.567014
TFCQ42,454.849767
TFCQO1,63.037925
TFCATH,139.098202
TFDIEW,33.224377
TFCKL6,809.160868
TFCY03,62.058096
TFDCFX,143.204681
TFCZ70,775.205527
TFCDV0,856.154674
TFCXMZ,81.340953
TFCES4,122.799277
TEZVOV,4630.483599
TFBYAZ,363.179254
TEZKDH,698.361713
TFC368,194.252595
TFCRO4,115.644812
TFDDHM,78.012274
TFCSBP,320.190539
TFDEFM,289.840267
TFCGAM,269.770014
TFDGEM,141.135779
TFCNTA,509.194564
TFCZXE,472.076857
TFATQU,1166.742933
TFCOGG,887.607073
TFCGND,764.314882
TFCAW0,353.573734
TFCSBW,120.662994
TFCTM2,7639.15348
TFDB66,326.388286
TFCPZW,457.990187
TFCAPX,486.295213
TFCZWR,226.030357
TFCZ06,446.351962
TFBXIN,54.278508
TFBLO2,1197.846794
TFDBKD,37.695735
TFCPG1,471.116409
TFBTTM,161.395461
TFBXSS,150.903999
TFCRGS,128.576498
TFCSPD,215.365122
TFDCBH,3199.293334
TEZFLW,108.941873
TFDCEX,2269.849401
TFCGDQ,373.824022
TFCRZ4,98.14207
TFCVVH,475.946337
TFCZUY,183.061719
TFCQMJ,999.557254
TFBKQ7,429.05746
TFCLCL,127.144453
TFCPTO,727.859421
TFDELF,99.462841
TFCRT4,1308.91331
TFCZYE,148.425592
TFCPW1,24.781248
TFCTRC,1274.140523
TFCSNK,506.214019
TFDBMF,64.351272
TFCRPP,344.54875
TFCRGX,178.653266
TFCDFK,368.564086
TFDJPD,625.530203
TFCLPY,58.340916
TFCYDY,104.231254
TFDCH0,230.594834
TFDAJ0,617.790987
TFCHBI,165.33764
TFDARH,72.640155
TFCEYE,47.29485
TFBJPS,448.633527
TFBYGX,1389.937126
TEZLF7,561.924209
TFCBV4,123.929472
TFCSL8,39.29725
TFDDU3,2285.885856
TFCSLQ,889.262067
TFDELO,112.908692
TFCGN2,181.604259
TFDGGR,924.656492
TFCPWG,510.529992
TFDAIL,344.747433
TFBJPF,1439.468921
TFCQQ2,168.554322
TFCJRT,810.569165
TFCD10,122.522522
TFCSFO,246.636754
TFCUPX,53.858725
TFDBL6,1008.81887
TFCQSS,468.625969
TFCAXW,110.434899
TFD877,53.153175
TFCZAP,455.608564
TFBXJK,460.861888
TFBWG8,545.404251
TFDCC1,2913.130062
TFCSID,693.874327
TFBXIZ,130.273514
TFBZTT,247.657866
TFCSIU,126.447098
TFCSVE,296.082104
TFDDO0,292.686256
TEZGCY,410.304624
TFDDF3,289.070585
TFCHDC,151.452632
TFCTED,35.293091
TFCYLH,31.559198
TFD638,573.285734
TFCR83,175.113275
TFBKVY,203.036894
TFCNXO,42.142376
TFCQL3,238.832605
TFDEY6,56.720118
TFCRUR,533.30798
TFDB30,42.919443
TFCRJD,1277.182009
TFCVE0,747.727659
TFCUCP,290.819752
TFDBP3,915.091264
TFCTIW,393.724524
TFCRMK,335.6114
TFCH84,1028.292838
TFDMWC,1830.549365
TFCMS0,605.949466
TFCYIG,49.615541
TFDCJ6,61.948042
TFDBD6,1027.867515
TFCKTT,19.828255
TFDATM,13.888897
TFCF92,793.647353
TFBQZU,238.210451
TFBZAA,227.340053
TFBKKF,121.290935
TFCFM0,1113.688911
TFCSU9,129.319354
TFDEY1,22.535063
TFCSPE,68.85789
TFDFT4,844.30786
TFCH83,190.333495
TFDHTZ,1675.173125
TFCTJ9,121.038754
TFDB39,51.504043
TFBJPR,318.174493
TFCRAG,171.333542
TFCJWR,305.635073
TFCHPH,59.371206
TFCSK2,167.048033
TFCVE9,170.596277
TFDBUL,517.823649
TFCRUS,1251.777757
TFCC63,197.394062
TFDBSG,56.889925
TFD790,347.305427
TFBXJW,271.266151
TFBXGS,125.223301
TFDCD0,256.587519
TFCVO9,213.605971
TFBXLM,90.781588
TFBZYE,209.824178
TFCSNY,895.694776
TFCTVE,1131.531468
TFDFYR,62.169714
TEZHXU,1265.744739
TFDGU5,139.301041
TFCIAC,129.655692
TFCTOW,1449.484171
TFD683,94.615593
TFD978,221.774877
TFCSRS,522.647605
TFBLB4,1057.605769
TFCRJ3,598.072578
TFCRUI,446.419269
TFDEY9,49.901727
TFCSNW,723.740988
TFDBIH,16.534565
TFCRYN,274.784196
TFCVVX,30.210144
TFCUK9,63.465696
TFDCAX,23.268029
TFCTZB,1385.687026
TFCRX4,275.472978
TFCHC3,3576.729347
TFDOAP,586.289253
TFCNTG,143.011309
TFCYY4,432.320601
TFDF57,920.833148
TFDBJF,144.937317
TFCOP7,305.252009
TFDD98,762.073532
TFCH51,53.591614
TFBRGH,344.689356
TFBZI2,26.440097
TFBLNS,501.566587
TFCPDT,271.180329
TFCYGN,99.128249
TFDFBM,416.812047
TFCSRM,109.095411
TFDH35,375.672133
TFCJWT,155.363638
TFDIGN,221.921669
TFCUSP,116.493034
TFDDIF,3116.209115
TFBKIZ,32.116441
TFCSFE,307.557172
TFCLKN,1148.788853
TFCMP6,306.305174
TFCTD5,105.823343
TFCVQO,227.395402
TFDDMR,1231.754996
TFCSM7,398.749621
TFCGOQ,702.560769
TFDCFY,397.121787
TFDAC6,1221.666774
TFBZL4,71.527986
TFCET3,526.591288
TFDCEK,663.373543
TFCXM5,107.155542
TFC816,936.085493
TFCANY,594.656503
TFCSRU,754.232693
TFCUDS,72.326572
TFDGF7,308.948896
TEZI70,316.121559
TFDI94,2299.994484
TFCJNS,266.835467
TFCU35,667.836735
TFDAZV,699.242517
TFDAF9,89.055822
TFCTWT,668.120896
TFBLQ1,139.212676
TFCRWB,334.555836
TFCS95,36.024399
TFDFP4,51.41585
TFCVOL,193.541576
TFDDM5,647.714928
TFCSGA,91.62256
TFCXB1,799.988397
TFDAMP,4131.90276
TFDCJ4,28.286397
TFCUAK,54.986198
TFCWM1,97.885261
TFCMVY,400.069383
TFDORH,593.679509
TFCPRD,1486.522739
TFCZSD,741.875642
TFDF90,850.579106
TFDBLK,1369.128615
